OPM Series Number,OPM Series Title,OPM Series Category,2010 SOC Code,2010 EEO Tabulation (Census) Code,2010 EEO Tabulation (Census) Occupation Title,
GS-1670-0,Equipment Specialist,EQUIPMENT SERVICES,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-0089-0,Emergency Management Specialist,EMERGENCY MANAGEMENT,ov-61,425,EMERGENCY MANAGEMENT DIRECTORS,
GS-1601-0,Fabrication Specialist,EQUIPMENT FACILITIES  SERVICES,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-1601-0,Test Support Specialist,EQUIPMENT FACILITIES  SERVICES,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-0301-0,Expert (Administrative),MISCELLANEOUS ADMINISTRATION  PROGRAM,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-0301-0,Consultant (Administrative),MISCELLANEOUS ADMINISTRATION  PROGRAM,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-1420-0,Archivist,ARCHIVIST,25-4010,2400,"ARCHIVISTS, CURATORS & MUSEUM TECHNICIANS 
GS-0301-0,International Relations Specialist,MISCELLANEOUS ADMINISTRATION  PROGRAM,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-0170-0,Historian,HISTORY,19-30,1860,"MISCELLANEOUS SOCIAL SCIENTISTS, INCLUDING SURVEY RESEARCHERS & SOCIOLOGISTS# 
GS-0301-0,Community Relations Specialist,MISCELLANEOUS ADMINISTRATION  PROGRAM,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-0346-0,Logistics Management Specialist,LOGISTICS MANAGEMENT,13-1081,700,LOGISTICIANS,
GS-0301-0,Presidential Management Fellow,MISCELLANEOUS ADMINISTRATION  PROGRAM,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-0028-0,Environmental Protection Specialist,ENVIRONMENTAL PROTECTION SPECIALIST,19-2040,1740,ENVIRONMENTAL SCIENTISTS & GEOSCIENTISTS,
GS-1667-0,Food Services Specialist,FOOD SERVICES,35-1012,4010,FIRST-LINE SUPERVISORS OF FOOD PREPARATION & SERVING WORKERS,
GS-2181-0,Aircraft Pilot,AIRCRAFT OPERATION,53-2010,9030,AIRCRAFT PILOTS & FLIGHT ENGINEERS,
GS-2181-0,Airplane Pilot,AIRCRAFT OPERATION,53-2010,9030,AIRCRAFT PILOTS & FLIGHT ENGINEERS,
GS-0020-0,Community Planner,COMMUNITY PLANNING,19-3051,1840,URBAN & REGIONAL PLANNERS,
GS-0688-0,Sanitarian,SANITARIAN,29-9000,3540,OTHER HEALTHCARE PRACTITIONERS & TECHNICAL OCCUPATIONS,
GS-0099-0,Student Trainee (Protective Services),GENERAL STUDENT TRAINEE,43-9,5940,"MISCELLANEOUS OFFICE & ADMINISTRATIVE SUPPORT WORKERS, INCLUDING DESKTOP PUBLISHERS 
GS-2299-0,Student Trainee (Information Technology),INFORMATION TECHNOLOGY TRAINEE,15-1150,1050,COMPUTER SUPPORT SPECIALISTS#,
GS-0299-0,Student Trainee (Human Resources),HUMAN RESOURCES MANAGEMENT STUDENT TRAINEE,13-1070,GS-0630,HUMAN RESOURCES WORKERS,
GS-0299-0,Student Trainee (EEO),HUMAN RESOURCES MANAGEMENT STUDENT TRAINEE,13-1070,GS-0630,HUMAN RESOURCES WORKERS,
GS-0399-0,Student Trainee (General),ADMINISTRATION  OFFICE SUPPORT STUDENT TRAINEE,43-9,5940,"MISCELLANEOUS OFFICE & ADMINISTRATIVE SUPPORT WORKERS, INCLUDING DESKTOP PUBLISHERS 
GS-0599-0,Student Trainee (Accounting and Budget),FINANCIAL MANAGEMENT STUDENT TRAINEE,13-2099,GS-0950,"FINANCIAL SPECIALISTS, ALL OTHER 
GS-1099-0,Student Trainee (Public Affairs),INFORMATION  ARTS STUDENT TRAINEE,27-1010,2600,ARTISTS & RELATED WORKERS,
GS-1199-0,Student Trainee (Procurement),BUSINESS  INDUSTRY STUDENT TRAINEE,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER 
GS-1699-0,Student Trainee (Facilities Management),EQUIPMENT FACILITIES  SERVICES STUDENT TRAINEE,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER# 
GS-1799-0,Student Trainee (Education),EDUCATION STUDENT TRAINEE,25-3000,2340,OTHER TEACHERS & INSTRUCTORS,
GS-2099-0,Student Trainee (Supply Management),SUPPLY STUDENT TRAINEE,13-1199,740,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER# 
GS-2199-0,Student Trainee (Transportation),TRANSPORTATION STUDENT TRAINEE,53-60,9420,"MISCELLANEOUS TRANSPORTATION WORKERS, INCLUDING BRIDGE & LOCK TENDERS & TRAFFIC TECHNICIANS 
GS-0399-0,Student Trainee (Administrative),ADMINISTRATION  OFFICE SUPPORT STUDENT TRAINEE,43-9,5940,"MISCELLANEOUS OFFICE & ADMINISTRATIVE SUPPORT WORKERS, INCLUDING DESKTOP PUBLISHERS 
GS-1330,Astrophysicist,ASTRONOMY  SPACE SCIENCE,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-1330,Space Scientist,ASTRONOMY  SPACE SCIENCE,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-1330,Astrophysicist,ASTRONOMY  SPACE SCIENCE,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-1330,Astrophysicist,ASTRONOMY  SPACE SCIENCE,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-1330,Space Science,ASTRONOMY  SPACE SCIENCE,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-1330,Astrophysicist,ASTRONOMY  SPACE SCIENCE,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1320,Chemist,CHEMISTRY,19-2030,GS-1720,CHEMISTS & MATERIALS SCIENTISTS,
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1360,Oceanographer,OCEANOGRAPHY,19-2040,1740,ENVIRONMENTAL SCIENTISTS & GEOSCIENTISTS,
GS-1340,Meteorologist,METEOROLOGY,19-2021,1710,ATMOSPHERIC & SPACE SCIENTISTS,
GS-1313,Geophysicist,GEOPHYSICS,19-2040,1740,ENVIRONMENTAL SCIENTISTS & GEOSCIENTISTS,
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-401,Biological Studies,GENERAL NATURAL RESOURCES MANAGEMENT AND BIOLOGICAL SCIENCES,19-1020,1610,BIOLOGICAL SCIENTISTS,
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-180,Psychologist,PSYCHOLOGY,19-3030,1820,PSYCHOLOGISTS,
GS-602,Medical Officer,PHYSICIAN,29-1060,3060,PHYSICIANS & SURGEONS,
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-801,Human/Machine Systems,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-401,Life Sciences Research,GENERAL NATURAL RESOURCES MANAGEMENT AND BIOLOGICAL SCIENCES,19-1020,1610,BIOLOGICAL SCIENTISTS,
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-1310,Physicist,PHYSICS,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-806,Materials Engineer,MATERIALS ENGINEERING,17-2131,1450,MATERIALS ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-806,Materials Engineer,MATERIALS ENGINEERING,17-2131,1450,MATERIALS ENGINEERS,
GS-806,Materials Engineer,MATERIALS ENGINEERING,17-2131,1450,MATERIALS ENGINEERS,
GS-1310,Physicist,PHYSICS,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-893,Chemical Engineer,CHEMICAL ENGINEERING,17-2041,1350,CHEMICAL ENGINEERS,
GS-806,Materials Engineer,MATERIALS ENGINEERING,17-2131,1450,MATERIALS ENGINEERS,
GS-806,Materials Engineer,MATERIALS ENGINEERING,17-2131,1450,MATERIALS ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-806,Materials Engineer,MATERIALS ENGINEERING,17-2131,1450,MATERIALS ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-850,Electrical Engineer,ELECTRICAL ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-850,Electrical Engineer,ELECTRICAL ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-830,Mechanical Engineer,MECHANICAL ENGINEERING,17-2141,1460,MECHANICAL ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-850,Electrical Engineer,ELECTRICAL ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-893,Chemical Engineer,CHEMICAL ENGINEERING,17-2041,1350,CHEMICAL ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-850,Electrical Engineer,ELECTRICAL ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-1310,Physicist,PHYSICS,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-801,Control Systems,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-1310,Physicist,PHYSICS,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-1310,Physicist,PHYSICS,19-2010,1700,ASTRONOMERS & PHYSICISTS,
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-850,Electrical Engineer,ELECTRICAL ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-854,Computer Engineer,COMPUTER ENGINEERING,17-2061,1400,COMPUTER HARDWARE ENGINEERS,
GS-854,Computer Engineer,COMPUTER ENGINEERING,17-2061,1400,COMPUTER HARDWARE ENGINEERS,
GS-1550,Computer Scientist,COMPUTER SCIENCE,15-1111,1005,COMPUTER & INFORMATION RESEARCH SCIENTISTS,
GS-854,Computer Engineer,COMPUTER ENGINEERING,17-2061,1400,COMPUTER HARDWARE ENGINEERS,
GS-854,Computer Engineer,COMPUTER ENGINEERING,17-2061,1400,COMPUTER HARDWARE ENGINEERS,
GS-854,Computer Engineer,COMPUTER ENGINEERING,17-2061,1400,COMPUTER HARDWARE ENGINEERS,
GS-854,Computer Engineer,COMPUTER ENGINEERING,17-2061,1400,COMPUTER HARDWARE ENGINEERS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-1550,Computer Scientist,COMPUTER SCIENCE,15-1111,1005,COMPUTER & INFORMATION RESEARCH SCIENTISTS,
GS-855,Electronics Engineer,ELECTRONICS ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-854,Computer Engineer,COMPUTER ENGINEERING,17-2061,1400,COMPUTER HARDWARE ENGINEERS,
GS-1520,Mathematician,MATHEMATICS,15-20,1240,"MISCELLANEOUS MATHEMATICAL SCIENCE OCCUPATIONS, INCLUDING MATHEMATICIANS & STATISTICIANS 
GS-801,Experimental Facilities Development,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Facilities Systems Safety,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Facilities and Environmental Factors,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-830,Mechanical Engineer,MECHANICAL ENGINEERING,17-2141,1460,MECHANICAL ENGINEERS,
GS-801,Gas and Fluid Systems,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-850,Electrical Engineer,ELECTRICAL ENGINEERING,17-2070,GS-1410,ELECTRICAL & ELECTRONIC ENGINEERS,
GS-801,Experimental Facilities Techniques,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Aerospace Environmental Control Techniques,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Aerospace Experimental Facilities and Test Technologies,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Flight Training,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Flight Systems Operations,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Mission Support Requirements and Development,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Mission Operations Integration,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801**,Management Astronaut,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-1301**,**,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-801**,Astronaut,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-1301**,**,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-401**,**,GENERAL NATURAL RESOURCES MANAGEMENT AND BIOLOGICAL SCIENCES,19-1020,1610,BIOLOGICAL SCIENTISTS,
GS-801,Operations,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-602**,Medical Officer,PHYSICIAN,29-1060,3060,PHYSICIANS & SURGEONS,
GS-861,Aerospace Engineer,AEROSPACE ENGINEERING,17-2011,GS-1320,AEROSPACE ENGINEERS,
GS-801,Launch and Flight Operations,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Aircraft Mission Operations,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GA-801**,Educator Astronaut,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-1301**,**,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-801,Flight Systems Training and Operations,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Payload Processing Operations,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-Unknown,GS-Unknown,GSUnknown,-,GS-Unknown,GS-Unknown,GS-Unknown
GS-801,Engineering Project Management,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-801,Technical Management,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Technical Resources Management,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-801,Technical Engineering Operations Management,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Engineering Technology Utilization and Commercialization,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-801,Launch Site Support Management,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-801,Engineering Program Management,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-1301,Physical Scientist,GENERAL PHYSICAL SCIENCE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-801,Logistics Engineering Management,GENERAL ENGINEERING,17-21,GS-1530,"MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS 
GS-Unknown,Expert,GSUnknown,-,GS-Unknown,GS-Unknown,GS-Unknown
GS-Unknown,Consultant,GSUnknown,-,GS-Unknown,GS-Unknown,GS-Unknown
GS-899,Student Trainee (Engineering),CHEMICAL ENGINEERING,17-2041,1350,CHEMICAL ENGINEERS,
GS-1399,Student Trainee (Physical Science),PHYSICAL SCIENCE STUDENT TRAINEE,19-2099,1760,"PHYSICAL SCIENTISTS, ALL OTHER 
GS-0602-0,Medical Officer (Aviation Medicine),PHYSICIAN,29-1060,3060,PHYSICIANS & SURGEONS,
GS-0602-0,Medical Officer (Occupational Medicine),PHYSICIAN,29-1060,3060,PHYSICIANS & SURGEONS,
GS-0602-0,Medical Officer,PHYSICIAN,29-1060,3060,PHYSICIANS & SURGEONS,
GS-0180-0,Psychologist,PSYCHOLOGY,19-3030,1820,PSYCHOLOGISTS,
GS-0401-0,Biological Scientist,GENERAL NATURAL RESOURCES MANAGEMENT AND BIOLOGICAL SCIENCES,19-1020,1610,BIOLOGICAL SCIENTISTS,
GS-0403-0,Microbiologist,MICROBIOLOGY,19-1020,1610,BIOLOGICAL SCIENTISTS,
GS-0408-0,Ecologist,ECOLOGY,19-1030,GS-1640,CONSERVATION SCIENTISTS & FORESTERS,
GS-0413-0,Physiologist,PHYSIOLOGY,19-10,1650,"MEDICAL SCIENTISTS, & LIFE SCIENTISTS, ALL OTHER 
GS-0610-0,Nurse,NURSING,29-1141,3255,REGISTERED NURSES,
GS-0701-0,Veterinary Medical Officer,VETERINARY MEDICAL SCIENCE,29-1131,3250,VETERINARIANS,
GS-0690-0,Industrial Hygienist,INDUSTRIAL HYGIENE,29-9000,3540,OTHER HEALTHCARE PRACTITIONERS & TECHNICAL OCCUPATIONS,
GS-0410-0,Zoologist,ZOOLOGY,19-1020,1610,BIOLOGICAL SCIENTISTS,
GS-0430-0,Botanist,BOTANY,19-1010,1600,AGRICULTURAL & FOOD SCIENTISTS,
GS-0435-0,Plant Physiologist,PLANT PHYSIOLOGY,19-1010,1600,AGRICULTURAL & FOOD SCIENTISTS,
GS-0601-0,Health Scientist,GENERAL MEDICAL AND HEALTHCARE,29-1199,3260,"HEALTH DIAGNOSING & TREATING PRACTITIONERS, ALL OTHER 
GS-0630-0,Dietitian,DIETETICS  NUTRITION,29-1031,3030,DIETICIANS & NUTRITIONISTS,
GS-0671-0,Health System Specialist,HEALTH SYSTEM SPECIALIST,13-1111,710,MANAGEMENT ANALYSTS,
GS-0601-0,Expert (Health Science),GENERAL MEDICAL AND HEALTHCARE,29-1199,3260,"HEALTH DIAGNOSING & TREATING PRACTITIONERS, ALL OTHER 
GS-0601-0,Consultant (Health Science),GENERAL MEDICAL AND HEALTHCARE,29-1199,3260,"HEALTH DIAGNOSING & TREATING PRACTITIONERS, ALL OTHER 
GS-0699-0,Student Trainee (Health Science),MEDICAL  HEALTH STUDENT TRAINEE,29-9000,3540,OTHER HEALTHCARE PRACTITIONERS & TECHNICAL OCCUPATIONS,
