K0560,"Knowledge of the basic structure, architecture, and design of modern communication networks. 
K0561,"Knowledge of the basics of network security (e.g., encryption, firewalls, authentication, honey pots, perimeter protection). 
K0565,"Knowledge of the common networking and routing protocols (e.g. TCP/IP), services (e.g., web, mail, DNS), and how they interact to provide network communications. 
K0603,Knowledge of the ways in which targets or threats use the Internet.,
K0604,Knowledge of threat and/or target systems.,
K0610,"Knowledge of virtualization products (VMware, Virtual PC). 
K0612,Knowledge of what constitutes a “threat” to a network.,
K0614,"Knowledge of wireless technologies (e.g., cellular, satellite, GSM) to include the basic structure, architecture, and design of modern wireless communications systems. 
,,
Skills,,
S0194,Skill in conducting non-attributable research.,
S0196,Skill in conducting research using deep web.,
S0203,Skill in defining and characterizing all pertinent aspects of the operational environment.,
S0211,Skill in developing or recommending analytic approaches or solutions to problems and situations for which information is incomplete or for which no precedent exists.,
S0218,"Skill in evaluating information for reliability, validity, and relevance. 
S0227,Skill in identifying alternative analytical interpretations to minimize unanticipated outcomes.,
S0228,"Skill in identifying critical target elements, to include critical target elements for the cyber domain. 
S0229,Skill in identifying cyber threats which may jeopardize organization and/or partner interests.,
S0249,Skill in preparing and presenting briefings.,
S0256,"Skill in providing understanding of target or threat systems through the identification and link analysis of physical, functional, or behavioral relationships. 
S0278,"Skill in tailoring analysis to the necessary levels (e.g., classification and organizational). 
S0285,Skill in using Boolean operators to construct simple and complex queries.,
S0288,"Skill in using multiple analytic tools, databases, and techniques (e.g., Analyst’s Notebook, A-Space, Anchory, M3, divergent/convergent thinking, link charts, matrices, etc.). 
S0289,"Skill in using multiple search engines (e.g., Google, Yahoo, LexisNexis, DataStar) and tools in conducting open-source searches. 
S0296,"Skill in utilizing feedback to improve processes, products, and services. 
S0297,"Skill in utilizing virtual collaborative workspaces and/or tools (e.g., IWS, VTCs, chat rooms, SharePoint). 
S0303,"Skill in writing, reviewing and editing cyber-related Intelligence/assessment products from multiple sources. 
,,
Abilities,,
A0013,"Ability to communicate complex information, concepts, or ideas in a confident and well-organized manner through verbal, written, and/or visual means.  
A0066,"Ability to accurately and completely source all data used in intelligence, assessment and/or planning products. 
A0072,Ability to clearly articulate intelligence requirements into well-formulated research questions and data tracking variables for inquiry tracking purposes.,
A0080,Ability to develop or recommend analytic approaches or solutions to problems and situations for which information is incomplete or for which no precedent exists.,
A0082,Ability to effectively collaborate via virtual teams.,
A0083,"Ability to evaluate information for reliability, validity, and relevance. 
A0084,"Ability to evaluate, analyze, and synthesize large quantities of data (which may be fragmented and contradictory) into high quality, fused targeting/intelligence products. 
A0087,Ability to focus research efforts to meet the customer’s decision-making needs.,
A0088,"Ability to function effectively in a dynamic, fast-paced environment. 
A0089,"Ability to function in a collaborative environment, seeking continuous consultation with other analysts and experts—both internal and external to the organization—to leverage analytical and technical expertise. 
A0091,Ability to identify intelligence gaps.,
A0101,Ability to recognize and mitigate cognitive biases which may affect analysis.,
A0102,Ability to recognize and mitigate deception in reporting and analysis.,
A0106,Ability to think critically.,
A0107,Ability to think like threat actors.,
A0109,Ability to utilize multiple intelligence sources across all intelligence disciplines.,
